Name,Definition,Synonym,Output
retroperitoneal germ cell neoplasm,A pneumonia in which certain type of white blood cell called an eosinophil accumulates in the lung. These cells cause disruption of the normal air spaces (alveoli) where oxygen is extracted from the atmosphere. It is caused by certain medications or environmental triggers,germ cell tumor of Retroperitoneum,retroperitoneal cancer
retroperitoneal cancer,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,tumor of retroperitoneum,organ system cancer
apocrine sweat gland neoplasm,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,Apocrine tumor,sweat gland neoplasm
endocardium cancer,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,malignant tumor of endocardium,heart cancer
benign intermediate mesothelioma,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,Well-differentiated Papillary tumor of Mesothelium,benign mesothelioma
obsolete mixed embryonal carcinoma and teratoma with seminoma of the testis,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,mixed Embryonal carcinoma and teratoma with Seminoma of testis,benign mesothelioma
obsolete congenital cystic kidney disease,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,mixed Embryonal carcinoma and teratoma with Seminoma of testis,benign mesothelioma
obsolete anaplastic ependymoma,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,Undifferentiated Ependymoma,benign mesothelioma
congenital hemolytic anemia,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,hereditary hemolytic anemia,hemolytic anemia
malignant adult ependymoma,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,hereditary hemolytic anemia,malignant ependymoma
childhood malignant mesenchymoma,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,hereditary hemolytic anemia,malignant mesenchymoma
adult malignant mesenchymoma,An organ system cancer located_in the retroperitoneal space that is manifested in retroperitoneal space in the abdominal cavity behind the peritoneum.,hereditary hemolytic anemia,malignant mesenchymoma
clear cell cystadenofibroma,A cystadenofibroma that is characterized by the presence of cells with clear cytoplasm.,Clear cell cystadenofibroma,cystadenofibroma
ovarian clear cell cystadenofibroma,An ovarian clear cell adenofibroma that is characterized by the presence of cysts and/or cystic spaces.,Clear cell cystadenofibroma,ovarian clear cell adenofibroma
ovarian clear cell adenofibroma,An ovarian benign neoplasm that is characterized by the presence of serous fluid and has_material_basis_in glandular and fibrous tissues,Clear cell cystadenofibroma,ovarian benign neoplasm
meningeal melanocytoma,An ovarian benign neoplasm that is characterized by the presence of serous fluid and has_material_basis_in glandular and fibrous tissues,melanocytoma of meninges,central nervous system melanocytic neoplasm
penis non-invasive verrucous carcinoma,An ovarian benign neoplasm that is characterized by the presence of serous fluid and has_material_basis_in glandular and fibrous tissues,Non-Invasive Penile verrucous carcinoma,penis verrucous carcinoma
penis verrucous carcinoma,An ovarian benign neoplasm that is characterized by the presence of serous fluid and has_material_basis_in glandular and fibrous tissues,verrucous squamous carcinoma of penis,penis squamous cell carcinoma
phobic disorder,An anxiety disorder where fear and anxiety are triggered by a specific stimulus or situation.,verrucous squamous carcinoma of penis,anxiety disorder
brachial plexus neoplasm,An anxiety disorder where fear and anxiety are triggered by a specific stimulus or situation.,tumor of the Brachial Plexus,nerve plexus neoplasm
nonencapsulated sclerosing carcinoma,An anxiety disorder where fear and anxiety are triggered by a specific stimulus or situation.,Papillary carcinoma,thyroid gland papillary carcinoma
uterus intravascular leiomyomatosis,An uterine corpus leiomyomatosis that is located_in the blood vessels.,Intravascular leiomyomatosis of Uterus,uterine corpus leiomyomatosis
uterine corpus leiomyomatosis,An uterine benign neoplasm that is characterized by the presence of multiple tumors composed of smooth muscle cells.,Intravascular leiomyomatosis of Uterus,leiomyoma
uterine corpus diffuse leiomyomatosis,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,Intravascular leiomyomatosis of Uterus,uterine corpus leiomyomatosis
obsolete localized unresectable adult primary liver cancer,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,localized Unresectable adult Liver carcinoma,uterine corpus leiomyomatosis
obsolete localized unresectable adult primary hepatoma,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,localized Unresectable adult Liver carcinoma,uterine corpus leiomyomatosis
obsolete malignant fibrous histiocytoma metastatic,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,localized Unresectable adult Liver carcinoma,uterine corpus leiomyomatosis
adult brainstem mixed glioma,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,adult brain stem mixed glioma,adult brain stem glioma
adult brainstem astrocytoma,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,adult brain stem mixed glioma,adult brain stem glioma
distal biliary tract carcinoma,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,carcinoma of the Distal biliary tract,bile duct carcinoma
obsolete recurrent extrahepatic bile duct cancer,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,recurrent extrahepatic bile duct carcinoma,bile duct carcinoma
extrahepatic bile duct small cell adenocarcinoma,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,Oat cell extrahepatic bile duct carcinoma,extrahepatic bile duct adenocarcinoma
obsolete autosomal recessive polycystic kidney,An uterine corpus leiomyomatosis that is located throughout the uterine corpus.,Polycystic kidney,extrahepatic bile duct adenocarcinoma
agoraphobia,A phobic disorder involving the specific anxiety about being in a place or situation where escape is difficult or embarrassing or where help may be unavailable.,Fear of open spaces,phobic disorder
obsolete unresectable extrahepatic bile duct cancer,A phobic disorder involving the specific anxiety about being in a place or situation where escape is difficult or embarrassing or where help may be unavailable.,Unresectable extrahepatic bile duct carcinoma,phobic disorder
obsolete resectable bile duct cancer,A phobic disorder involving the specific anxiety about being in a place or situation where escape is difficult or embarrassing or where help may be unavailable.,Resectable bile duct cancer,phobic disorder
obsolete localized extrahepatic bile duct cancer,A phobic disorder involving the specific anxiety about being in a place or situation where escape is difficult or embarrassing or where help may be unavailable.,localized extrahepatic bile duct carcinoma,phobic disorder
ovarian mixed germ cell neoplasm,An ovarian primitive germ cell tumor that is characterized by the presence of two or more types of malignant,mixed germ cell tumor of Ovary,ovarian primitive germ cell tumor
obsolete autosomal dominant polycystic kidney,An ovarian primitive germ cell tumor that is characterized by the presence of two or more types of malignant,Polycystic kidney,ovarian primitive germ cell tumor
panic disorder,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,panic anxiety syndrome,anxiety disorder
malignant peripheral nerve sheath tumor,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,malignant neoplasm of the peripheral nerve Sheath,peripheral nerve sheath neoplasm
obsolete lung carcinoma metastatic to the brain,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,malignant neoplasm of the peripheral nerve Sheath,peripheral nerve sheath neoplasm
angiokeratoma of mibelli,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,Angiokeratoma of Mibelli,angiokeratoma
angiokeratoma circumscriptum,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,Angiokeratoma circumscriptum,skin benign neoplasm
bladder urachal squamous cell carcinoma,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,Angiokeratoma circumscriptum,bladder urachal carcinoma
bladder urachal carcinoma,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,Angiokeratoma circumscriptum,bladder carcinoma
obsolete schistosoma hematobium-related bladder squamous cell carcinoma,An anxiety disorder that is characterized by unexpected and repeated episodes of intense fear accompanied by physical symptoms that may include chest pain,Angiokeratoma circumscriptum,bladder carcinoma
kidney pelvis papillary carcinoma,A papillary carcinoma that is located_in the kidney pelvis.,Papillary carcinoma of renal Pelvis,renal pelvis transitional cell carcinoma
renal pelvis transitional cell carcinoma,A papillary carcinoma that is located_in the kidney pelvis.,Urothelial cell carcinoma of renal Pelvis,renal pelvis carcinoma
